,Symbol,open_to_close,rk_twoscale,rk_th2,medrv,rsv_ss,close_price,nobs,bv_ss,rv10,rv5_ss,open_time,rv5,rsv,rk_parzen,rv10_ss,bv,open_price,close_time
2000-01-18 00:00:00+00:00,.SPX,-0.0066699784355712,7.2087268030284e-05,7.55932607771078e-05,2.203885904105255e-05,6.504663378892306e-05,1455.41,1544.0,8.132688537462499e-05,0.0001267381939256,9.273167237390965e-05,83002.0,9.273167237390965e-05,6.504663378892306e-05,7.270922627182696e-05,0.0001267381939256,8.132688537462499e-05,1465.15,145954.0
2000-01-19 00:00:00+00:00,.SPX,0.0025587247856329,4.997056136894039e-05,5.122878007081149e-05,1.8389143488290195e-05,2.6575064016328034e-05,1455.71,1539.0,3.668980953770868e-05,5.904083192927386e-05,4.91339363553354e-05,83008.0,4.913393635533539e-05,2.657506401632803e-05,4.329907794856521e-05,5.904083192927386e-05,3.668980953770868e-05,1451.99,150007.0
2000-01-20 00:00:00+00:00,.SPX,-0.0075426265767921,0.0001065383826565,0.000110142767601,4.5663068942698914e-05,6.601079305652884e-05,1444.96,1536.0,0.00010486282264,0.0001473684645093,0.0001296600290546,83003.0,0.0001296600290546,6.601079305652884e-05,0.000122477738416,0.0001473684645093,0.00010486282264,1455.9,150003.0
2000-01-21 00:00:00+00:00,.SPX,-0.0056826003488881,4.994976728793022e-05,5.19683271349034e-05,2.880636509211613e-05,3.1080671340572435e-05,1440.66,1538.0,5.276421258541265e-05,5.512321199509292e-05,5.032588895450989e-05,83009.0,5.032588895450988e-05,3.108067134057243e-05,3.32324711094513e-05,5.5123211995092935e-05,5.276421258541265e-05,1448.87,150009.0
2000-01-24 00:00:00+00:00,.SPX,-0.0307727404613515,0.0001333085779907,0.0001469216718389,8.391001491053762e-05,0.0001314282537533,1400.59,1546.0,0.0001776340936002,0.0002176382177401,0.0001895343329395,83013.0,0.0001895343329395,0.0001314282537533,0.0003335491636298,0.0002176382177401,0.0001776340936002,1444.36,150004.0
2000-01-25 00:00:00+00:00,.SPX,0.0056776292308748,0.000141987431943,0.0001549903866874,0.0001340775361547,6.59099530786843e-05,1409.51,1550.0,0.0001600503050476,0.0001894615941816,0.0001756937247282,83000.0,0.0001756937247282,6.59099530786843e-05,0.0001442508063439,0.0001894615941816,0.0001600503050476,1401.53,145947.0
2000-01-26 00:00:00+00:00,.SPX,-0.0019562586934389,7.465275512315018e-05,7.562465773986689e-05,3.187896355236756e-05,3.873663776022928e-05,1404.37,1535.0,6.627611586960638e-05,6.06692303648096e-05,6.993212585909183e-05,83013.0,6.993212585909183e-05,3.873663776022928e-05,5.032514492765219e-05,6.066923036480961e-05,6.627611586960638e-05,1407.12,150013.0
2000-01-27 00:00:00+00:00,.SPX,-0.0037460843756358,0.0001342979380052,0.0001429121566462,6.873752936915348e-05,0.0001046966364862,1398.84,1538.0,0.0001508083794529,0.0002170205893647,0.0001876545551182,83002.0,0.0001876545551182,0.0001046966364862,0.0003078756457893,0.0002170205893647,0.0001508083794529,1404.09,150001.0
2000-01-28 00:00:00+00:00,.SPX,-0.0258806002045002,0.0002051613412855,0.0002259092860798,0.0001348735749711,0.0001756938905762,1362.02,1540.0,0.0002632848600196,0.0003672710708951,0.0002781081691165,83010.0,0.0002781081691165,0.0001756938905762,0.0002357938649641,0.0003672710708951,0.0002632848600196,1397.73,150009.0
2000-01-31 00:00:00+00:00,.SPX,0.0244175919194802,0.0001696757676922,0.0001801415186117,0.0001327194757455,5.5560375524095086e-05,1393.34,1541.0,0.0001922939011714,0.0002036998928763,0.0001891490677984,83008.0,0.0001891490677984,5.556037552409508e-05,0.000350777406723,0.0002036998928763,0.0001922939011714,1359.73,150007.0
2000-02-01 00:00:00+00:00,.SPX,0.0098931965230679,0.0001193528381955,0.0001213706299971,4.484077833160745e-05,4.742739135892021e-05,1408.92,1538.0,0.0001043775395274,0.0001048902267703,0.0001166866832195,83005.0,0.0001166866832195,4.74273913589202e-05,8.8950126921874e-05,0.0001048902267703,0.0001043775395274,1395.05,145950.0
2000-02-02 00:00:00+00:00,.SPX,0.0003619601244633,0.0001480503676124,0.0001511011954914,3.157756765866668e-05,5.7347135549000455e-05,1409.25,1539.0,9.438344011046724e-05,9.72675256849975e-05,9.421928374875531e-05,83013.0,9.421928374875531e-05,5.7347135549000455e-05,8.440222163865117e-05,9.726752568499751e-05,9.438344011046724e-05,1408.74,150013.0
2000-02-03 00:00:00+00:00,.SPX,0.0106448564908756,0.0001293446786103,0.0001351289674458,0.0001148661647839,5.427953394438063e-05,1424.2,1541.0,0.0001485987104751,0.0001888947502028,0.0001480944937516,83001.0,0.0001480944937516,5.427953394438063e-05,0.0001731107474144,0.0001888947502028,0.0001485987104751,1409.12,150001.0
2000-02-04 00:00:00+00:00,.SPX,-0.0021459235702767,6.533742901733526e-05,6.826338858129971e-05,3.284372558394777e-05,3.920597025601932e-05,1424.43,1541.0,5.5028308865956685e-05,8.850573980992451e-05,6.754763347841153e-05,83009.0,6.754763347841153e-05,3.920597025601932e-05,6.840309881973858e-05,8.85057398099245e-05,5.502830886595668e-05,1427.49,150009.0
2000-02-07 00:00:00+00:00,.SPX,-0.0012279453809229,6.63188086011324e-05,6.896231089401661e-05,2.8676741118756514e-05,3.2403237787527185e-05,1424.27,1549.0,6.087942268661106e-05,5.62488112366403e-05,6.023773566258893e-05,83003.0,6.023773566258893e-05,3.2403237787527185e-05,6.048085502222767e-05,5.624881123664031e-05,6.087942268661106e-05,1426.02,145954.0
2000-02-08 00:00:00+00:00,.SPX,0.011629580242281,6.0544300844511366e-05,6.781583629834222e-05,2.776018210908557e-05,1.882830026903422e-05,1440.9,1558.0,6.424919917231608e-05,0.0001110926661613,9.102838300502931e-05,83007.0,9.10283830050293e-05,1.8828300269034216e-05,0.0001215543368674,0.0001110926661613,6.424919917231608e-05,1424.24,145955.0
2000-02-09 00:00:00+00:00,.SPX,-0.022042468957502,0.0001012986169316,0.0001045096784303,4.239172920903728e-05,6.987525248270311e-05,1412.47,1541.0,9.917037716808131e-05,0.000114161907914,9.31136424374928e-05,83024.0,9.31136424374928e-05,6.987525248270311e-05,0.000161443655962,0.000114161907914,9.917037716808131e-05,1443.95,150023.0
2000-02-10 00:00:00+00:00,.SPX,0.0016044163756054,0.0001124134359723,0.0001159941446934,4.925939538691946e-05,5.598949766742945e-05,1415.98,1537.0,0.0001146031985912,0.0001023985986571,0.0001168827370916,83007.0,0.0001168827370916,5.598949766742945e-05,7.58448484341121e-05,0.0001023985986571,0.0001146031985912,1413.71,150006.0
2000-02-11 00:00:00+00:00,.SPX,-0.0248185780125886,9.933503451535688e-05,0.0001056885169148,6.577275347172401e-05,7.994615941775044e-05,1380.47,1359.0,0.0001060747603149,9.917783645844304e-05,0.000102716137567,83015.0,0.000102716137567,7.994615941775044e-05,0.000191980549212,9.917783645844308e-05,0.0001060747603149,1415.16,141726.0
2000-02-14 00:00:00+00:00,.SPX,-0.0002518175846732,9.113907476107074e-05,9.629685458736896e-05,5.11120550790774e-05,4.019533056746653e-05,1389.72,1541.0,9.282916635487454e-05,8.88835684158197e-05,9.384214096642244e-05,83009.0,9.384214096642244e-05,4.019533056746652e-05,6.838552898255145e-05,8.888356841581973e-05,9.282916635487454e-05,1390.07,150009.0
2000-02-15 00:00:00+00:00,.SPX,0.0091821958859208,0.0001081081792943,0.0001157841312301,6.995384100829801e-05,5.284536444536977e-05,1402.6,1540.0,0.0001346720933511,0.0001420266238971,0.0001312027795208,83008.0,0.0001312027795208,5.284536444536976e-05,0.0001481206557218,0.0001420266238971,0.0001346720933511,1389.78,145953.0
2000-02-16 00:00:00+00:00,.SPX,-0.0102234838432613,9.939729835792556e-05,0.0001029765461944,4.645811995222557e-05,5.685444012631295e-05,1387.71,1545.0,7.664869489039204e-05,9.146381429414714e-05,8.871881393373085e-05,83005.0,8.871881393373084e-05,5.685444012631294e-05,4.548632006256541e-05,9.146381429414715e-05,7.664869489039206e-05,1401.97,150005.0
2000-02-17 00:00:00+00:00,.SPX,-0.0002738778233739,0.0001629711521103,0.000155740088783,5.805321415245744e-05,8.96626588819318e-05,1387.29,1542.0,0.0001476218959911,0.0002557520601381,0.0001829373395641,83001.0,0.0001829373395641,8.96626588819318e-05,0.0001041564918734,0.0002557520601381,0.0001476218959911,1387.67,145945.0
2000-02-18 00:00:00+00:00,.SPX,-0.0291576925979351,0.0001322085737912,0.0001452666062828,0.0001085743574612,0.0001140120941397,1348.23,1541.0,0.000160077370405,0.0001396148309273,0.0001510083467147,83019.0,0.0001510083467147,0.0001140120941397,0.000189488924817,0.0001396148309273,0.000160077370405,1388.12,150019.0
2000-02-22 00:00:00+00:00,.SPX,0.0016730334659564,0.0001550471964603,0.0001695296721659,0.0001222916036219,8.775088818570453e-05,1351.97,1530.0,0.0002079754956218,0.0002296432947192,0.0001938551137949,83528.0,0.0001938551137949,8.775088818570453e-05,0.0003143476744936,0.0002296432947192,0.0002079754956218,1349.71,150520.0
2000-02-23 00:00:00+00:00,.SPX,0.0067995149461062,0.0001167241328985,0.0001255670367958,5.408950826077e-05,5.854913324000253e-05,1362.07,1537.0,0.0001045586048871,0.0001340789381557,0.0001214628728356,83012.0,0.0001214628728356,5.8549133240002525e-05,0.0001192268846187,0.0001340789381557,0.0001045586048871,1352.84,145957.0
2000-02-24 00:00:00+00:00,.SPX,-0.0060101380727708,0.0002095999007869,0.0002308668771621,0.0001642361756169,0.0001505384087759,1353.63,1532.0,0.0002789149283625,0.000357451350155,0.0002911040212292,83005.0,0.0002911040212292,0.0001505384087759,0.0004030785279172,0.000357451350155,0.0002789149283625,1361.79,145938.0
2000-02-25 00:00:00+00:00,.SPX,-0.0144058685132835,0.0001724524209206,0.0001882576093627,0.0001028862840834,0.0001452568781966,1334.24,1537.0,0.0002156687240076,0.0002091945089767,0.0002319482876893,83004.0,0.0002319482876893,0.0001452568781966,0.0001408386678925,0.0002091945089767,0.0002156687240076,1353.6,145950.0
2000-02-28 00:00:00+00:00,.SPX,0.0123151508295942,0.0001807985601103,0.0001914282235053,0.0001445782853449,0.0001038555360192,1348.08,1555.0,0.0002213850115156,0.0001783208625094,0.0002257550830598,83005.0,0.0002257550830598,0.0001038555360192,0.0002592837328937,0.0001783208625094,0.0002213850115156,1331.58,145953.0
2000-02-29 00:00:00+00:00,.SPX,0.0143324641111659,9.999957143489184e-05,0.0001031044767442,6.0963399124169e-05,4.359949511336382e-05,1367.51,1555.0,0.0001143427683972,0.0001255084417966,0.0001358959773317,83001.0,0.0001358959773317,4.359949511336382e-05,8.680224464660878e-05,0.0001255084417966,0.0001143427683972,1348.05,145955.0
2000-03-01 00:00:00+00:00,.SPX,0.0083421548876785,0.00010199203671,0.0001070678408597,7.375640566508494e-05,4.132778817846892e-05,1378.28,1544.0,0.0001064379272157,0.000105890658666,0.0001024473622056,83010.0,0.0001024473622056,4.132778817846892e-05,0.0001031991247612,0.000105890658666,0.0001064379272157,1366.83,150009.0
2000-03-02 00:00:00+00:00,.SPX,0.0009266700631993,8.776772559286822e-05,9.322054345396982e-05,5.541936637294208e-05,4.754546992835704e-05,1381.93,1541.0,0.0001046989019575,9.000357913575621e-05,9.88488041195575e-05,83010.0,9.88488041195575e-05,4.754546992835704e-05,6.402774725772464e-05,9.000357913575624e-05,0.0001046989019575,1380.65,150004.0
2000-03-03 00:00:00+00:00,.SPX,0.0155835044023566,7.0883370472837e-05,7.460401159104628e-05,4.549064139730032e-05,2.661470369872105e-05,1408.55,1554.0,9.020361444588612e-05,0.0001099844668877,9.148079437437722e-05,83009.0,9.148079437437722e-05,2.661470369872105e-05,9.265088547737032e-05,0.0001099844668877,9.020361444588612e-05,1386.77,150008.0
2000-03-06 00:00:00+00:00,.SPX,-0.0135366461538026,5.890329912396828e-05,6.113571665452888e-05,3.28334341943012e-05,4.792950867768178e-05,1390.45,1540.0,7.58119937677101e-05,8.055361742407023e-05,6.837669163588859e-05,83003.0,6.837669163588859e-05,4.792950867768177e-05,7.324575015926234e-05,8.055361742407023e-05,7.581199376771009e-05,1409.4,150002.0
2000-03-07 00:00:00+00:00,.SPX,-0.0298783379897473,0.0001828933148792,0.0001963757121361,0.0001551523087392,0.0001841375790013,1356.12,1506.0,0.00029538503916,0.0003547624707589,0.0002715135248307,83009.0,0.0002715135248307,0.0001841375790013,0.0003864781591648,0.0003547624707589,0.00029538503916,1397.25,150007.0
2000-03-08 00:00:00+00:00,.SPX,0.0084864481674751,0.0001039170531466,0.0001133526534068,8.706741353653509e-05,5.394715210723718e-05,1371.51,1211.0,0.0001464624270079,0.0001546900760494,0.000132878629083,83011.0,0.000132878629083,5.3947152107237176e-05,0.0001201339622236,0.0001546900760494,0.0001464624270079,1359.92,134342.0
2000-03-09 00:00:00+00:00,.SPX,0.024044589795853,7.78938701995854e-05,8.284301843123601e-05,5.06745892863965e-05,3.0814939910944336e-05,1399.96,1537.0,0.0001033150794372,0.0001639557807304,0.0001096243990236,83000.0,0.0001096243990236,3.0814939910944336e-05,0.0002014258200996,0.0001639557807304,0.0001033150794372,1366.7,145959.0
2000-03-10 00:00:00+00:00,.SPX,-0.0044258774729941,8.913026874275652e-05,9.728127511480743e-05,6.795158018069278e-05,7.338033897122332e-05,1395.5,1473.0,0.0001160206390754,0.0001217004149775,0.0001192460426776,83000.0,0.0001192460426776,7.33803389712233e-05,0.0001173721474517,0.0001217004149775,0.0001160206390754,1401.69,145954.0
2000-03-13 00:00:00+00:00,.SPX,-0.0096230079569616,0.0002863304014531,0.0003146889437655,0.000162429528911,0.0003678770981639,1381.67,1534.0,0.000331288787681,0.0006623130065724,0.0004919763074588,83003.0,0.0004919763074588,0.0003678770981639,0.0003079513194147,0.0006623130065724,0.000331288787681,1395.03,145955.0
2000-03-14 00:00:00+00:00,.SPX,-0.019675197352778,0.0001345986887244,0.0001416802159261,6.299040188308427e-05,0.0001004055448345,1361.85,1522.0,0.0001105859741151,0.0001598971539033,0.0001498810041798,83013.0,0.0001498810041798,0.0001004055448345,0.0001788177627152,0.0001598971539033,0.0001105859741151,1388.91,145540.0
2000-03-15 00:00:00+00:00,.SPX,0.019688815449542,0.000159430510503,0.0001767182902825,0.0001760437773718,8.2467061399705e-05,1386.42,1517.0,0.0002035646316314,0.000306748066694,0.0002310894576846,83004.0,0.0002310894576846,8.246706139970499e-05,0.0001568056926118,0.000306748066694,0.0002035646316314,1359.39,145252.0
2000-03-16 00:00:00+00:00,.SPX,0.0431105773860736,0.0001465709117049,0.0001612841297539,0.000128238042411,5.088432843724209e-05,1456.35,1488.0,0.0002108443006771,0.0003478271905294,0.0002630982441396,83015.0,0.0002630982441396,5.088432843724208e-05,0.0004267382261477,0.0003478271905294,0.0002108443006771,1394.9,144720.0
2000-03-20 00:00:00+00:00,.SPX,-0.005642072948687,9.98462796348756e-05,0.0001063930039926,3.465375128968644e-05,4.945447935486517e-05,1456.34,1536.0,8.806969394729729e-05,9.051707593788636e-05,8.786993285204134e-05,83005.0,8.786993285204132e-05,4.945447935486517e-05,7.1707258832382e-05,9.051707593788634e-05,8.806969394729728e-05,1464.58,150003.0
2000-03-21 00:00:00+00:00,.SPX,0.0249432432911982,0.0001692051853255,0.0001746304651557,6.0567155544369e-05,3.910013296084733e-05,1493.42,1541.0,0.0001511317384039,0.0001471977914519,0.0001553957796447,83010.0,0.0001553957796447,3.910013296084733e-05,0.0002722116068203,0.0001471977914519,0.0001511317384039,1456.63,150008.0
2000-03-22 00:00:00+00:00,.SPX,0.0041017065535529,8.594171720481642e-05,8.767046313949326e-05,3.615567691826829e-05,3.842566357871121e-05,1500.01,1537.0,7.119727491406358e-05,5.79671066074835e-05,7.875757019993018e-05,83001.0,7.875757019993018e-05,3.842566357871121e-05,5.889185567427169e-05,5.79671066074835e-05,7.119727491406358e-05,1493.87,145959.0
2000-03-23 00:00:00+00:00,.SPX,0.0167146219943763,0.0001193107588099,0.0001220917077101,6.357078961436798e-05,6.873208143701492e-05,1526.33,1532.0,0.0001220855223749,0.0001216678674506,0.0001456016905259,83010.0,0.0001456016905259,6.873208143701492e-05,0.0001378753772508,0.0001216678674506,0.0001220855223749,1501.03,150003.0
2000-03-24 00:00:00+00:00,.SPX,0.0010666388475986,0.0001406677775322,0.0001500290366983,9.493947629412596e-05,6.354891619105473e-05,1528.98,1539.0,0.0001201078215109,0.000168131957489,0.0001419207192632,83001.0,0.0001419207192632,6.354891619105471e-05,0.0002087259919633,0.000168131957489,0.0001201078215109,1527.35,145959.0
2000-03-27 00:00:00+01:00,.SPX,-0.0035189729730493,8.647661086315543e-05,8.920807527271181e-05,5.294151366279248e-05,3.826330311466799e-05,1523.33,1536.0,7.991855640492863e-05,6.862877319622514e-05,7.958624708161686e-05,93008.0,7.958624708161685e-05,3.826330311466799e-05,2.8291126428955505e-05,6.862877319622515e-05,7.991855640492864e-05,1528.7,160004.0
2000-03-28 00:00:00+01:00,.SPX,0.0006835000726139,3.865139690777267e-05,4.212945189353774e-05,4.42928930400636e-05,4.030910443686903e-05,1522.1,319.0,7.128658300199477e-05,7.530434079661369e-05,7.049475381344995e-05,93013.0,7.049475381344994e-05,4.030910443686903e-05,6.358753636842315e-05,7.530434079661369e-05,7.128658300199477e-05,1521.06,105043.0
2000-03-29 00:00:00+01:00,.SPX,0.0007955819106522,0.0001437766914824,0.0001539791162675,9.928971542008268e-05,6.2214925469097e-05,1508.93,1540.0,0.0001396837489982,0.0002313374374054,0.0001604331759212,93000.0,0.0001604331759212,6.2214925469097e-05,0.0001716871666284,0.0002313374374054,0.0001396837489982,1507.73,155958.0
2000-03-30 00:00:00+01:00,.SPX,-0.0128564002059432,0.000212855533174,0.0002228708411798,0.0001463605101399,0.0001259339930834,1489.25,1535.0,0.0002461066991135,0.0002913615670628,0.0002303236789729,93001.0,0.0002303236789729,0.0001259339930834,0.0001816031699358,0.0002913615670628,0.0002461066991135,1508.52,155951.0
2000-03-31 00:00:00+01:00,.SPX,0.0060856175323866,0.0001952635777207,0.0001997961191127,0.0001179186699645,0.0001131351058721,1503.18,1525.0,0.0002361781003834,0.0002160728018431,0.0002350328061159,93009.0,0.0002350328061159,0.0001131351058721,0.0001613192365779,0.0002160728018431,0.0002361781003834,1494.06,160008.0
2000-04-03 00:00:00+01:00,.SPX,0.0042350372268762,0.0002301160245138,0.0002403706312581,0.0001086451481357,8.634113455004021e-05,1504.94,1428.0,0.0001763924489418,0.0002225111101168,0.0002008402395611,93001.0,0.0002008402395611,8.634113455004021e-05,7.232987487216516e-05,0.0002225111101168,0.0001763924489418,1498.58,160000.0
2000-04-04 00:00:00+01:00,.SPX,-0.0097327284761048,0.0006783298001626,0.0007805993395024,0.0007647146000433,0.0005758256799269,1494.85,1528.0,0.0014449940193461,0.0018522466549319,0.0012553604864043,93015.0,0.0012553604864043,0.0005758256799269,0.0021022110655102,0.0018522466549319,0.0014449940193461,1509.47,160012.0
2000-04-05 00:00:00+01:00,.SPX,-0.0021344152223132,0.000441253614742,0.0004556720780094,0.0002135582678011,0.00026093710319,1488.28,1526.0,0.0005486625993495,0.0004748209372885,0.0004940350122843,93004.0,0.0004940350122843,0.00026093710319,0.000181118567193,0.0004748209372885,0.0005486625993495,1491.46,155954.0
2000-04-06 00:00:00+01:00,.SPX,0.0085689753592577,0.0001799306391786,0.000186811857773,5.445392990199729e-05,5.662232084255599e-05,1500.17,1513.0,0.0001815700066825,0.0001900221910499,0.0001930190382514,93002.0,0.0001930190382514,5.662232084255598e-05,0.0001876651806073,0.0001900221910499,0.0001815700066825,1487.37,155950.0
2000-04-07 00:00:00+01:00,.SPX,0.0081523900266615,0.0001006654628058,0.0001039571948206,4.543210244079026e-05,2.82385971668766e-05,1516.15,1542.0,6.999405129674198e-05,9.936708514110314e-05,8.717796328339715e-05,93004.0,8.717796328339715e-05,2.82385971668766e-05,7.253245562848494e-05,9.936708514110312e-05,6.999405129674198e-05,1503.84,160002.0
2000-04-10 00:00:00+01:00,.SPX,-0.0076768187479157,0.0001204595406848,0.0001244501278697,9.859777688765428e-05,6.531961724426381e-05,1505.25,1539.0,0.0001175774116653,0.000113136339149,0.0001110111548822,93007.0,0.0001110111548822,6.531961724426381e-05,0.0001237650224122,0.000113136339149,0.0001175774116653,1516.85,160007.0
2000-04-11 00:00:00+01:00,.SPX,0.000333460051241,0.0002306341586011,0.0002420147525515,0.0001701998288977,0.0001133129205794,1499.68,1539.0,0.0002229515895785,0.0002380757335574,0.0002226861546045,93011.0,0.0002226861546045,0.0001133129205794,0.0001033523471922,0.0002380757335574,0.0002229515895785,1499.18,155959.0
2000-04-12 00:00:00+01:00,.SPX,-0.0023082988887548,0.0001220555431165,0.000132684711539,8.368835099132828e-05,5.539813094982032e-05,1497.21,790.0,8.679881817393548e-05,0.0001060962324455,0.0001230970684978,93003.0,0.0001230970684978,5.539813094982032e-05,0.0001387345405034,0.0001060962324455,8.679881817393548e-05,1500.67,124950.0
2000-04-13 00:00:00+01:00,.SPX,-0.021407534848465,0.0002901228748453,0.0003161593416957,0.0002456590875017,0.0002188075450993,1440.5,1535.0,0.0004238469061753,0.0003974224198566,0.000379548914551,93007.0,0.000379548914551,0.0002188075450993,0.0003494160294614,0.0003974224198566,0.0004238469061753,1471.67,155930.0
2000-04-14 00:00:00+01:00,.SPX,-0.0580321385616642,0.0006710665849138,0.000750005017625,0.0006337688952197,0.000669237426136,1355.67,1558.0,0.0010819547819395,0.0013387676310194,0.0010764802044287,93010.0,0.0010764802044287,0.000669237426136,0.0009166178707026,0.0013387676310194,0.0010819547819395,1436.67,160004.0
2000-04-17 00:00:00+01:00,.SPX,0.0308985312662848,0.0006524126477693,0.0006845531878743,0.0005546625979406,0.0002097864798298,1399.13,1536.0,0.0006893337680162,0.0007841586942103,0.000593767413776,93013.0,0.000593767413776,0.0002097864798298,0.0007909232477654,0.0007841586942103,0.0006893337680162,1356.56,155959.0
2000-04-18 00:00:00+01:00,.SPX,0.0270743998614069,0.0002683695450197,0.0002783870471361,0.0001267997507811,8.274937415802229e-05,1440.97,1541.0,0.0001931992850938,0.0002316478598479,0.0002656232223419,93006.0,0.0002656232223419,8.274937415802228e-05,0.0002498772522288,0.0002316478598479,0.0001931992850938,1402.48,160003.0
2000-04-19 00:00:00+01:00,.SPX,-0.0098251098702117,0.0001966175656149,0.0002031063749067,8.869744967755623e-05,0.0001021982585686,1428.06,1527.0,0.0001691016562882,0.0001591183404664,0.0001659792690142,93004.0,0.0001659792690142,0.0001021982585686,0.0001194770724846,0.0001591183404664,0.0001691016562882,1442.16,155950.0
2000-04-20 00:00:00+01:00,.SPX,0.004130778733641,9.304854522695036e-05,9.549545284681344e-05,4.355795898697459e-05,3.594139209033087e-05,1433.68,1540.0,6.451816609984366e-05,9.612997900485836e-05,8.821041784689861e-05,93015.0,8.821041784689861e-05,3.594139209033087e-05,6.032237767063374e-05,9.612997900485836e-05,6.451816609984366e-05,1427.77,160010.0
2000-04-24 00:00:00+01:00,.SPX,-0.004093299279881,0.0003235803137657,0.0003284193125837,0.0001668829966864,0.0003786905346714,1428.68,1540.0,0.0002874100775125,0.0004025100926439,0.0005272805163016,93001.0,0.0005272805163016,0.0003786905346714,0.0002558510223937,0.0004025100926439,0.0002874100775125,1434.54,155959.0
2000-04-25 00:00:00+01:00,.SPX,0.0267249597489138,0.0001352633587838,0.0001401794794719,4.200056556726493e-05,2.8634992546153564e-05,1477.38,1539.0,0.0001034371622209,0.0001001316528666,0.0001316256371623,93010.0,0.0001316256371623,2.8634992546153564e-05,0.0001533177073892,0.0001001316528666,0.0001034371622209,1438.42,160005.0
2000-04-26 00:00:00+01:00,.SPX,-0.0111010535985309,0.0001224108629214,0.0001269818915967,6.74770741410366e-05,5.940660026735878e-05,1461.09,1535.0,0.0001089929446791,0.0001072537538275,0.0001089856636541,93013.0,0.0001089856636541,5.940660026735878e-05,7.126470455931757e-05,0.0001072537538275,0.0001089929446791,1477.4,160009.0
