date,SPY,QQQ,DIA,IWM,EFA,EEM,TLT,GLD,XLF,XLE
2022-06-23,-9.032911521406339,-8.680682193014679,-9.274372360799875,-8.50504449015709,-9.572076503179527,-9.230240114568971,-9.15569436040562,-9.594283203824103,-8.26369715905723,-6.486281063098245
2022-06-24,-9.717364389679764,-9.027808852923334,-9.89452547790306,-9.19300124103605,-10.007025665848623,-9.931813438485882,-9.383923548615615,-11.223269920202743,-8.513854324488698,-7.60892506955268
2022-06-27,-10.251996139208714,-9.154770469167941,-10.49745708181508,-8.9634609157061,-10.425222009566463,-10.944184720037986,-10.113173709814228,-11.71505347504374,-9.475257267172614,-8.481335017204094
2022-06-28,-8.130557018457457,-7.627732254784981,-8.165035232787034,-8.136980008682324,-9.4003800562148,-9.212344467765488,-9.951385555152113,-12.0609275166519,-8.108421185671855,-7.637801619873641
2022-06-29,-9.92120400676781,-8.982580795740013,-10.231722373529628,-8.552798459960856,-10.622923678065838,-10.57194963859591,-9.901314038844351,-10.610444754010217,-9.450710070869897,-7.4207884352426925
2022-06-30,-8.384282641092124,-7.764657454793237,-8.741101300568314,-7.9746580595056455,-9.189854011955038,-9.044170822275197,-10.148000241336488,-10.20957152485502,-7.884602746142233,-7.421077315132992
2022-07-01,-8.741811334844234,-8.848469204527293,-8.637791775808136,-8.381943716120823,-9.353120795005298,-9.66359194336785,-8.48233809549326,-10.311732843578035,-8.311488072586414,-7.206067946725689
2022-07-05,-8.56884093018105,-8.080285374860665,-8.717366906848177,-7.747049527536332,-9.578206066327487,-9.421927994622402,-9.309905614127326,-9.536830163311441,-8.327933258594426,-6.992009744425668
2022-07-06,-8.942113762887724,-8.721235817413218,-9.233531889173618,-8.273008130191448,-9.889313129331649,-9.636268253619779,-9.343081798127324,-9.0977940594661,-8.763717769637935,-6.513498467147185
2022-07-07,-9.156591547613623,-9.364828708558198,-10.473848026082226,-9.644231958386698,-11.808849410337915,-10.034106201677506,-9.856261608739636,-10.948314696164953,-10.31584165467246,-8.804963199280124
2022-07-08,-9.468104445602515,-8.9060575437785,-10.012735944722992,-8.633271825760895,-9.726491226051037,-9.73633314830993,-9.856479913643398,-10.013094392250254,-9.685552014182747,-7.797514594863628
2022-07-11,-10.367581568245976,-9.446769487374592,-10.29443312741476,-8.973193363412012,-10.700039203174336,-10.19578311664371,-10.319552628444864,-10.941422436131234,-9.91377488583154,-8.356866312388227
2022-07-12,-8.774636039844824,-8.194387699669509,-8.985492091206655,-8.928873469460381,-9.839612891406855,-9.897558557033657,-9.808470418492597,-11.225829035240135,-8.496917837971962,-8.215508593995144
2022-07-13,-8.828817509787436,-8.192294410320741,-9.084867559873093,-8.831497453921834,-9.301615549899392,-9.238719126401545,-8.628185203325941,-9.203148338760942,-8.608197872663004,-7.593589849911102
2022-07-14,-8.636604295943654,-8.07989393612995,-9.222886399414142,-8.832464348345816,-9.173859585198887,-9.593472698302168,-9.185550693203282,-9.907789869512111,-9.072397066965035,-7.856181473995583
2022-07-15,-9.751507224540166,-9.57429731586232,-9.816756974176323,-8.309760651674685,-9.665270795307789,-9.285159070217349,-9.85425317912645,-11.039153956045107,-8.370124065444985,-8.434187676017068
2022-07-18,-8.930956316970462,-8.322576059192306,-9.021427141433902,-8.454049172111059,-9.703740319376564,-9.33535884343695,-9.979009212148702,-10.61748478279737,-8.11247562323915,-8.43287236258409
2022-07-19,-9.349245681728961,-8.661997862963059,-9.61155841509407,-9.269173315284505,-10.896581779482524,-10.726690793953388,-9.508391409797273,-12.08394203608559,-8.853625168022255,-8.485500021692035
